,word,total_value
39646,ㅡㅅㄱ지ㅡ섯딪ㄱ읻ㅅ닝,-0.7007667
39647,뚫어질,-0.30140004
39648,긍과,-0.41794646
39649,디시,-0.2770503
39650,변할,0.04279246
39651,맜있어요,-0.431129
39652,러드,-0.3791833
39653,ㅠㅠ잘못본,-0.34199408
39654,즨,-0.45774874
39655,습니단,-0.59119064
39656,빠져나왔,-0.3867198
39657,헤엄치,-0.36573076
39658,마늘장아찌,-0.26112115
39659,디따,-0.46636713
39660,억새,-0.33640382
39661,모순,-0.19788373
39662,교대근무,-0.44530532
39663,고암,-0.40781105
39664,만득,-0.08262556
39665,몽몽이,-0.40864417
39666,기실,-0.4887482
39667,ㅏ장솜,-0.53325737
39668,겨를,-0.08639114
39669,두드려도,-0.20456646
39670,른분유갈아타리껀데,-0.32566556
39671,이삭스,-0.23857896
39672,결항,-0.509565
39673,배포,-0.19877094
39674,340,-0.4227791
39675,도합,-0.21371433
39676,정제염,-0.48456115
39677,화약,-0.3481723
39678,둣해요,-0.44671178
39679,ㅡ등,-0.38363823
39680,카니,-0.4576715
39681,대업,-0.39265847
39682,수온,-0.13721396
39683,단원,-0.3366424
39684,수행평가,-0.43360475
39685,숙였,-0.43351117
39686,듐이,-0.49195647
39687,짴ㅋㅋ,-0.5991828
39688,잔지,-0.412691
39689,인젝션,-0.373019
39690,잡한,-0.39952123
39691,알긴,-0.4260574
39692,어겨서,-0.2393782
39693,112233,-0.6674775
39694,죻아,-0.36975425
39695,봥ㅎ,-0.2796657
39696,불향,-0.43515348
39697,노트라,-0.5114761
39698,뵐,-0.19873914
39699,ㅠ부모인,-0.379182
39700,ㅡ너무좋아요,-0.5154911
39701,ㅡ포장개봉했는데,-0.42072478
39702,ㅡ소,-0.3674546
39703,쇠뚜껑,-0.3594225
39704,흰무늬,-0.3306673
39705,흑연,-0.30274177
39706,뗀다,-0.5118727
39707,매색,-0.19245073
39708,쓰라리,-0.44079524
39709,햌ㅆ는데,-0.32338393
39710,빤들거리,-0.16164409
39711,계심,-0.32392728
39712,고츠,-0.32353595
39713,조증,-0.30878156
39714,샤기,-0.38997212
39715,리모넨,-0.38441193
39716,삼각망,-0.37852722
39717,돼야지,-0.45388886
39718,외계어,-0.3551509
39719,ㅠㅠ애매,-0.51295626
39720,ㅠㅠㅠㅠ왠지,-0.40554318
39721,마우리,-0.49958444
39722,우이,-0.35503453
39723,ㅜ망에넣는데도,-0.36773473
39724,스틸러,-0.3787102
39725,당주,-0.37204292
39726,소리치,-0.47346213
39727,허천,-0.55793905
39728,설렜,-0.356297
39729,북극곰,-0.40672722
39730,ㅓㅇ쇼ㅓㅇ쇼ㅓㄷ쇼ㅓ,-0.80210906
39731,떻게,-0.30450916
39732,ㅜㅡㅜ빨아서,-0.36232162
39733,수원,-0.32914743
39734,밎고,-0.36054927
39735,웠으므로,-0.35767293
39736,바하,-0.55636406
39737,앖는데,-0.3755388
39738,뜸들이,-0.3482654
39739,펠,-0.23348278
39740,뚤어줌니다,-0.36593154
39741,튕길,-0.09536823
39742,벤드,-0.0853628
39743,괜찬을듯합니다,-0.5744441
39744,욯ㅎㅎ두말하면,-0.5373341
39745,변비약,-0.13191372
39746,ㅇㄱㄴㅂㅅㄱㅇㄷㅈㅂㅈㄱㅅㄴㅂㅅㄱㅇㄷㅂㅅㄱㄹㅂ,-0.4383901
39747,ㅊㅂㄷㅅㅂㄷㄱㅈㅅ,-0.5787091
39748,ㅜㅜ쓰지도못할듯,-0.5503566
39749,되돌아갔,-0.4127455
39750,궁금해하,-0.35398257
39751,선회,-0.32295945
39752,ㅠㅠ맛은,-0.5126543
39753,메이호,-0.4461851
39754,소보로빵,-0.35885885
39755,는다면서,-0.36488962
39756,소보,-0.48295063
39757,원일,-0.3595934
39758,조황,-0.39771214
39759,피오,-0.015647992
39760,즈그,-0.45946342
39761,워메,-0.5275222
39762,ㅗ야너ㅠ아조유류텨ㅑㅋㅎ,-0.8072552
39763,뎈ㅋㅋㅋㅋ,-0.34029377
39764,수험서,-0.5169218
39765,참살,-0.543945
39766,으이그,-0.5289258
39767,색띠,-0.28033227
39768,벌칙,-0.35065946
39769,푠해요,-0.43924332
39770,야생,-0.16643985
39771,어호,-0.52254725
39772,곘다뭐이리울퉁분뚱한걸배송해애,-0.53380847
39773,까무잡잡,-0.33078784
39774,도레미,-0.37584108
39775,둣굿굿,-0.6296326
39776,가까울수록,-0.446551
39777,얆아지는,-0.42265198
39778,다립,-0.35269114
39779,검스,-0.60077786
39780,징거미,-0.55023515
39781,소송,-0.18367964
39782,폐하,-0.3276395
39783,항성,-0.554046
39784,오래갔,-0.41160414
39785,뾱뾱이도,-0.09317115
39786,즇겠어요,-0.5145814
39787,눈두덩,-0.36396077
39788,여냐,-0.3396959
39789,회생,-0.10316547
39790,ㅠㅠㅠ버렸어요,-0.6186225
39791,더뎅이,-0.36201727
39792,미용인,-0.55630016
39793,봅니더,-0.589446
39794,파이크,-0.05020982
39795,무쳐서,-0.3679757
39796,중앙지,-0.437197
39797,짭쪼름했음,-0.44954035
39798,뻐요오어우어야ㅑ아아,-0.8011227
39799,노란꽃이,-0.41472602
39800,ㅜ가격때매아쉽네요,-0.59082335
39801,은데도,-0.19912852
39802,폴리에틸렌,-0.3881842
39803,캬라멜,-0.14462563
39804,제개,-0.28771362
39805,초절,-0.40929967
39806,픕니다ㅠ,-0.5839642
39807,문두,-0.50531477
39808,물논,-0.37560076
39809,솟구침,-0.47973672
39810,닙니다ㅜㅠ,-0.5341087
39811,쳐봐야,-0.3309039
39812,창양,-0.35768634
39813,비롯,-0.33497977
39814,갔을까,-0.4003834
39815,브리다,-0.49423692
39816,효광,-0.31992173
39817,닚으므ㅡㅡ,-0.57633066
39818,달려가,-0.058389228
39819,690,-0.48159146
39820,거런,-0.34768927
39821,숮,-0.5484497
39822,룬룬,-0.46939087
39823,룲ㅍ,-0.4283425
39824,무러,-0.46181
39825,로터,-0.4673143
39826,여토,-0.43388444
39827,뎡,-0.36974782
39828,ㅇㅎㅇㅍㄹㅍ규여나나노툐융,-0.57515854
39829,ㅜ사진이랑은,-0.4887329
39830,심난,-0.321004
39831,래스,-0.0075237392
39832,네타,-0.3556544
39833,널려,-0.43953776
39834,가간,-0.4882631
39835,냉풍,-0.13804393
39836,깨소금,-0.50991976
39837,바랑,0.018852113
39838,ㅇㅅ는데,-0.3654705
39839,무산,-0.49238443
39840,커멘트,-0.3648538
39841,울컥울컥,-0.32473147
39842,차잔,-0.3834752
39843,ㅊㅁㅊㅁㅍㅁㅎㅎㅁㅎㅊㅁㅊㅊㄴㅊㅁㅎㅁㅍㅍㅁ,-0.57879794
39844,실례,-0.30464956
39845,다졌었,-0.32111266
39846,달돈,-0.40738842
39847,패였,-0.39754918
39848,아카마,-0.64278245
39849,거먹,-0.4135792
39850,차유리,-0.40498963
39851,손비,-0.19111486
39852,어중,-0.38720313
39853,하양,-0.09084426
39854,클수록,-0.2090106
39855,씁니당ㅋㅋ,-0.51722157
39856,ㅠㅠ너무귀엽고,-0.62178355
39857,조지아,-0.14883374
39858,상극,-0.2617123
39859,미판,-0.5222883
39860,변형체,-0.54713845
39861,채란,-0.38343754
39862,쭈굴쭈꿀하고,-0.4173827
39863,싳었,-0.48024192
39864,경원,-0.35174435
39865,ㅜ왔구요,-0.37174866
39866,소기,-0.024139412
39867,번차,-0.47871512
39868,아쿠아로,-0.31983802
39869,크루아상,-0.5738567
39870,쪼개짐,-0.34265044
39871,도외,-0.49587515
39872,따라잡,-0.45511365
39873,덤보,-0.26558122
39874,베르가,-0.40462223
39875,걍추합니다,-0.22728933
39876,리세,-0.35571805
39877,시급,0.025399506
39878,혹서,-0.3632277
39879,금성사,-0.36232167
39880,셔벗,-0.3851788
39881,각개,-0.3945201
39882,산간,-0.22944531
39883,이구,0.27047324
39884,개방,0.03101858
39885,살려서,-0.22841643
39886,숙수,-0.5115534
39887,ㅜ거러너언,-0.5592553
39888,이즘,-0.222584
39889,기본기,-0.52805215
39890,13800,-0.4280508
39891,언지,-0.3864772
39892,영언,-0.42138147
39893,굉고에도,-0.5521595
39894,가충,-0.44605017
39895,오만원,-0.47359022
39896,쁮니다,-0.44626224
39897,기솔,-0.43180516
39898,망족,-0.11610853
39899,패스트,-0.48305532
39900,사용료,-0.27655965
39901,실아,-0.22020578
39902,딥따,-0.44878638
39903,쬐이,-0.34908935
39904,208,-0.4410508
39905,라워,-0.49079683
39906,무마,-0.44878295
39907,침반,-0.40678847
39908,핑크스톤,-0.5146313
39909,욬잘쓸께요,-0.5239037
39910,제동,-0.41463742
39911,알아차리,-0.39185816
39912,신기전,-0.34292144
39913,ㅜㅜ스카치테입하나,-0.28166744
39914,상농,-0.52806085
39915,가없,-0.21953382
39916,바셀린,-0.39154541
39917,거칩니다,-0.22297591
39918,ㅐㅅ,-0.33188233
39919,튜바,-0.46147028
39920,ㅜ느나마튜유유뉴유ㅠ언,-0.6430918
39921,사돈,-0.37873304
39922,손뜨개,-0.5669444
39923,실파,-0.49283963
39924,효녀,-0.23863888
39925,58946,-0.71678346
39926,망손,-0.2624672
39927,뎦였던,-0.35850748
39928,잡지책,-0.2752109
39929,큰사람,-0.37267128
39930,안저,-0.5464714
39931,ㅏ니ㅓ루추투쿠오융,-0.60740536
39932,잊혀질,-0.2791602
39933,치켜,-0.3162618
39934,페넬로프,-0.552669
39935,교환대,-0.42274648
39936,채취,-0.4847321
39937,똴,-0.5924416
39938,수작,-0.34813696
39939,쁘고깔끔해요,-0.5022063
39940,나아질까,-0.14557862
39941,도끼날,-0.28633603
39942,ㅜ안나오거,-0.3883689
39943,부즈,-0.32373053
39944,두오,-0.5470437
39945,어류,-0.4686989
39946,롲ㅎㅇㅎ,-0.55043817
39947,취량,-0.15771775
39948,사마,-0.33722207
39949,주준,-0.51351035
39950,뽄드,-0.30207103
39951,ㅇ가영이면,-0.4528318
39952,ㅑ덩ㅇㄴㄷ,-0.59507936
39953,이루어져야,-0.40728766
39954,익모초,-0.4995856
39955,군덕,-0.52475184
39956,26900,-0.3579412
39957,궇,-0.5448714
39958,질소,-0.004686072
39959,뼐로,-0.4225008
39960,느려터진,-0.41508666
39961,벡,-0.38264954
39962,온위,-0.53254914
39963,ㅏㄴㄴ하게이쁘네요,-0.53067464
39964,ㅠ견,-0.45202807
39965,주만,-0.5232149
39966,됫다는데,-0.28751203
39967,장난삼,-0.2923537
39968,햟아여,-0.39861938
39969,뭠미,-0.5082651
39970,훈계,-0.38042203
39971,ㅜㅜ그래도가격대비만족중이에요,-0.6596443
39972,ㅗㅎ을듯,-0.5365897
39973,배청,-0.37181064
39974,름계속나옴ㅡㅡ,-0.347721
39975,리센,-0.4980347
39976,불천,-0.54664785
39977,ㅛ나,-0.29543626
39978,ㅛ자,-0.48200637
39979,ㅛ니,-0.4504767
39980,ㅛ네,-0.37794718
39981,ㅕ냐,-0.40174225
39982,ㅛ맣,-0.37183526
39983,캏킇,-0.401223
39984,ㅠ트,-0.44870836
39985,ㅗㅌ,-0.48935327
39986,ㅏ니ㅛ미ㅛ미ㅕ하탓탈탛컿캿냣내ㅛ나니ㅛ나ㅛ니ㅛ이요,-0.548805
39987,걸쳐져,-0.23308049
39988,딧습,-0.5055148
39989,구부려야,-0.2812066
39990,마티나,-0.37643248
39991,날을,-0.42034838
39992,웟답니다,-0.31536567
39993,ㅓ으아라아그라라르갈,-0.66811234
39994,부죽,-0.5049552
39995,쉣이고,-0.37938303
39996,걍입을까해요,-0.47898996
39997,헿헿,-0.41342774
39998,썹인증은,-0.4231137
39999,뒤척일,0.13904113
40000,삐거덕삐거덕,-0.33679593
40001,ㅌㄱㄷㄱㄷㅂㄷㅂ,-0.64765584
40002,이양,-0.5300831
40003,간다더니,-0.41043583
40004,드립퍼,-0.3501196
40005,용의,-0.44124305
40006,뭉칩니다,-0.48730955
40007,는대두,-0.42047304
40008,ㅏ요앵어ㅗㅇ알,-0.4811216
40009,컬런,-0.39447623
40010,롱런,-0.44862723
40011,ㅜㅜㅠ이,-0.36588624
40012,오버레이,-0.15306638
40013,더닝,-0.3164116
40014,펌프스,-0.40171903
40015,이동용,-0.17894927
40016,쁘진않네요ㅠㅠ,-0.49284753
40017,갈라질,-0.42237133
40018,송북,-0.15175936
40019,쌋어용ㅡㅋ,-0.37685594
40020,ㅡㅡ그만큼좋앗으면,-0.42296422
40021,삐긋,-0.460016
40022,임명,-0.328621
40023,ㅇㅖ쁘고,-0.7068543
40024,ㅍ편,-0.6589013
40025,쥐눈이콩,-0.4430039
40026,허연색,-0.25010285
40027,앰버,-0.35993254
40028,생산량,-0.2584874
40029,켯다가,-0.37336096
40030,ㅏㅣ러ㅜㅡㅁ내러,-0.362968
40031,ㄴ달,-0.37412354
40032,ㅏㅇㄴ,-0.38506562
40033,ㅖㄴㅇ말,-0.50268215
40034,ㄸ날,-0.5240836
40035,ㅏㅣㄱ,-0.5736858
40036,ㅓ너너내랠차나나터처ㅏ앙,-0.51449233
40037,캘리,-0.24974853
40038,파오,-0.11262741
40039,빨린,-0.5102361
40040,면지,-0.44774657
40041,ㅗ서ㅜㅛ서ㅜㅛ서ㅛ서,-0.8057014
40042,ㅡ치ㅠ채ㅗ채ㅛ채ㅛ챝,-0.80235493
40043,열박,-0.5931568
40044,읺어버려,-0.41978523
40045,통일성,-0.3270706
40046,씼었어요,-0.462222
40047,좄아요,-0.44741753
40048,걸으려고,-0.32273525
40049,곤혹,-0.5249426
40050,달큰하,-0.06855098
40051,아식,-0.5290575
40052,ㅠㅠ싼값에,-0.5031013
40053,로모,-0.38794369
40054,촵퇍,-0.5688186
40055,청대,-0.16287902
40056,블루스,-0.48541355
40057,풀잎,-0.12244377
40058,봉하,-0.12322456
40059,ㅇㄹㄴㅁㅇㄹㄴㅇㄹㅇㄹㅇㄹㄴㅇㄹㅇㄹㄴㅇ,-0.55108684
40060,더웠으면,-0.41542307
40061,진물러,-0.4624702
40062,한다쳐도,-0.36726812
40063,ㅡㅅㄹ려구요,-0.51803446
40064,해마다,0.09691394
40065,완전체,-0.27220803
40066,타티,-0.28241792
40067,배고파요,-0.50184304
40068,ㅇㅇ배송빠르고,-0.5450004
40069,ㅙ요,-0.57444435
40070,우릴,-0.13738985
40071,괜잖은데,-0.5400665
40072,어얄,-0.06623361
40073,뻐해요,-0.46538532
40074,올렸으나,-0.3774924
40075,ㅠ바로필요해서구매한거라,-0.33428612
40076,정맥,-0.50591666
40077,오므리,-0.08248416
40078,꼇어도,-0.32050934
40079,제일모직,-0.55746794
40080,즁ㅎㅎㅎㅎ,-0.5079575
40081,치와와,-0.1686205
40082,져감,-0.4508913
40083,못쓴다,-0.314503
40084,통가,-0.31317425
40085,산단,-0.36504522
40086,연구실,-0.5833058
40087,져다,-0.47120675
40088,손색없이,-0.4289048
40089,욬다움에,-0.37175566
40090,070,-0.0514894
40091,욬ㅋㅋㅎㅎㅋ,-0.38374525
40092,강된장,-0.20623316
40093,종이팩,-0.33053723
40094,ㅏㅁ사합니다,0.0059883026
40095,학생용,-0.45435375
40096,고장낭,-0.36336085
40097,난번,-0.4299934
40098,ㅉ꼼꽁싸게배송도왓어요,-0.5044403
40099,일렁,-0.44250086
40100,ㅠ돈,-0.5124767
40101,부속물,-0.3958809
40102,오프스,-0.38488865
40103,됫던거임,-0.5627484
40104,연계,-0.3434762
40105,할테,-0.37749907
40106,애이,-0.09091207
40107,쬡니다,-0.55874455
40108,꽈,-0.47094488
40109,사울,-0.42487314
40110,루푸스,-0.38156694
40111,ㅇ엿어요,-0.39532194
40112,ㅠ비침,-0.5547146
40113,아리아,-0.52876246
40114,잔질,-0.38851976
40115,간다던데,-0.43943828
40116,장풍,-0.18936577
40117,전기장,-0.3586377
40118,ㅢㄷ시,-0.61123854
40119,카야,-0.61062115
40120,우투,-0.60850906
40121,ㅏ태티잉쿠터터,-0.6884763
40122,ㅜㅜ진짜최고,-0.43916523
40123,긴박,-0.10763469
40124,잛은데요,-0.3067479
40125,이품,-0.2281526
40126,흑반병,-0.3409657
40127,장항,-0.5350135
40128,펻하고,-0.51243705
40129,뛰어남,-0.5566433
40130,묵량,-0.5138838
40131,개거,-0.3151876
40132,ㅠㅠ제품,-0.40162072
40133,풉니다,-0.40725753
40134,대목,-0.33846244
40135,서구,-0.28958616
40136,ㅏ용하기,-0.5412946
40137,문젠데요,-0.37072265
40138,골대,-0.528872
40139,ㅗㅓㄴ솟,-0.5739046
40140,ㅕ쇼,-0.48600295
40141,ㅗㄷ,-0.45589763
40142,뱌ㅕ,-0.20563795
40143,ㅠ펍,-0.43046674
40144,햑햗,-0.43289328
40145,햑뎌,-0.4901891
40146,핟ㄱ,-0.48272884
40147,ㅑ되,-0.44351813
40148,ㅐ도,-0.46367505
40149,돟비ㅗ히갸ㅕㅗㅑㅣㅂㄷ겨ㅗㅑㅣㅂㄷ겨ㅗㅑ호ㅑ,-0.61996067
40150,쫓아가,-0.36746523
40151,츈할듯,-0.57372
40152,성과,-0.23421265
40153,탸ㅣ,-0.5661194
40154,ㅚ허,-0.4947257
40155,렇ㅎ,-0.48271435
40156,ㅏ래ㅓ리ㅓㅓ히리ㅗㅕㅓㅏㅚㅑㅗㅑㅕㅘㅗㅑ랴ㅗㅑ,-0.60007036
40157,봣는데도,-0.38246676
40158,심심찮,-0.27544054
40159,어눌,-0.3284868
40160,ㅡ설치도잘되고,-0.4016312
40161,ㅛ옹,-0.57436496
40162,ㅜ정마루쓰기ㅡ싫은데,-0.4559998
40163,벙거부,-0.35926503
40164,잌ㅅ는,-0.3337272
40165,돌아올지,-0.49893928
40166,녹일,-0.30251056
40167,송고,-0.29125226
40168,나리타,-0.29403695
40169,건강식품,-0.47542757
40170,내려다보,-0.2992398
40171,꼇다하기,-0.4441224
40172,두드러집니다,-0.41736698
40173,가산,-0.40806058
40174,모색,-0.5079905
40175,화끈거려서,-0.40269777
40176,읗,-0.43081856
40177,옶다네요,-0.53548574
40178,낞요,-0.545797
40179,ㅠㅠ다른점은,-0.3074239
40180,민머리,-0.40375608
40181,채포,-0.46044907
40182,직물,-0.3320348
40183,선길,-0.4806742
40184,인성,-0.28090775
40185,ㅜ자꾸빠져용,-0.602585
40186,이나고,-0.34470198
40187,금살,-0.34003896
40188,ㅜㅜ진짜짜증나요,-0.3871224
40189,에와,-0.31968406
40190,외지,-0.4754702
40191,동호회,-0.15400633
40192,갈금,-0.34367192
40193,풘안,-0.41812256
40194,물리쳐,-0.41500467
40195,올랐으나,-0.5675585
40196,렇네여,-0.5239572
40197,하오나,-0.2849564
40198,횡포,-0.32449615
40199,포악,-0.33406723
40200,괞찮지만,-0.45143747
40201,삼박자,-0.4363933
40202,갖췄,-0.3991568
40203,호아,-0.48270857
40204,ㅗ잫요오,-0.42766407
40205,자효,-0.23738034
40206,해캄,-0.07988215
40207,가셔야,-0.4127912
40208,뽀뽀,-0.41456935
40209,살람,-0.5280376
40210,웟지만,-0.30976412
40211,눌러져,-0.004456921
40212,생색,-0.14040805
40213,전집,0.037002634
40214,애써서,-0.33075756
40215,ㅜ장,-0.567984
40216,정샘물,-0.46775353
40217,격어,-0.58633184
40218,틀렸으면,-0.33398053
40219,죠리퐁,-0.5468778
40220,프라페,-0.4415795
40221,낵,-0.37298483
40222,쉼표,-0.39185014
40223,흑지,-0.35584497
40224,감실,-0.47750643
40225,ㅇㅂㄱ넙ㅇ즈,-0.402619
40226,ㅇㅂ늭ㄴㅅㅇㅈ든,-0.45610657
40227,ㅇㅂ늑ㄴㅇ즈,-0.4255854
40228,곦ㄴㄷㅇ,-0.61511457
40229,회치,-0.104776844
40230,우우우,-0.61123276
40231,ㅠㅠ히이ㅣ이잉,-0.39609358
40232,등산복,-0.45607477
40233,쥔장,-0.47475436
40234,오랫,-0.07712182
40235,녹말,-0.34763196
40236,단목,-0.63913405
40237,괜챦은,-0.31912446
40238,ㅍㄷㄴ,-0.62317204
40239,맞물림,-0.3028675
40240,이사단,-0.32771188
40241,목장이,-0.44792834
40242,말차,-0.5836381
40243,화르르,-0.583178
40244,비라,-0.27455926
40245,ㅠ분유를,-0.60129184
40246,리첼,-0.37857255
40247,끄집어내,-0.31564802
40248,키오스,-0.39431977
40249,리드선,-0.3637258
40250,더지,-0.47900483
40251,덕이,-0.41445255
40252,므조아여,-0.38654637
40253,디디디,-0.5355395
40254,동남아시아,-0.3830244
40255,ㅠㅠ고장,-0.5504036
40256,마히,-0.54738367
40257,방침,-0.12839346
40258,내노,-0.27338752
40259,내문,-0.3421579
40260,가져와야,-0.49716327
40261,ㅡㅡ짜증나요,-0.5331433
40262,ㅡㅡ쓰레기,-0.56168777
40263,반말,-0.40680495
40264,짭쪼롬한,-0.36456206
40265,드릴라구요,-0.4441887
40266,살며시,-0.31314713
40267,애국심,-0.4244378
40268,ㅡ진땀뺏네요,-0.5072245
40269,화통,-0.22896498
40270,신추,-0.49343
40271,주물럭거려서,-0.362549
40272,ㅌㄱㄷㅅㄷ,-0.38660926
40273,늗ㄴㄷㄴ,-0.58309126
40274,무너져도,-0.3860602
40275,암체,-0.46478152
40276,부디쳐,-0.211094
40277,기색,-0.41661194
40278,홓ㅎ호,-0.62400573
40279,진파,-0.33398324
40280,동백꽃,-0.5790955
40281,망태기,-0.0873747
40282,츨할때,-0.32423612
40283,세룡,-0.5389177
40284,라니까요,-0.54361904
40285,ㅜㅜ담부터,-0.44376233
40286,요점,-0.48236382
40287,복채,-0.37859836
40288,두둑히,-0.38988078
40289,옺,-0.50225633
40290,듐ㅇ,-0.48489556
40291,ㅗㅂㄷ,-0.61743665
40292,맠,-0.071676455
40293,이숙,-0.27807546
40294,ㅇㅅ오랄ㅇ소솔,-0.5639324
40295,ㅓㄱ었어요,-0.517862
40296,타곳,-0.33422405
40297,릅보호대위치가,-0.47518563
40298,ㅇㅃ네에요,-0.80083877
40299,미스티,-0.5153584
40300,속담,-0.4930792
40301,도의심,-0.48065665
40302,감겨진,-0.34350136
40303,병났,-0.609336
40304,여진,-0.26502568
40305,워즈,-0.3914155
40306,시작점,-0.36114988
40307,며늘애,-0.5835383
40308,가려보,-0.40890384
40309,전투,-0.40685365
40310,져나올,-0.45330355
40311,소호,-0.432136
40312,센트럴,-0.37948334
40313,네트워크,-0.009392299
40314,러셀,-0.44173065
40315,테리어,-0.3790124
40316,심시,-0.41439793
40317,송정,-0.31146505
40318,도매상,-0.14064303
40319,ㅠ상,-0.13888298
40320,골국,-0.27334216
40321,ㅠ어쨌든,-0.5139445
40322,ㄸ짧아요,-0.55240613
40323,ㅜㅜㅜ껴서,-0.40725613
40324,선로,-0.39463228
40325,옛적,-0.39000085
40326,똡,-0.5108585
40327,공수,-0.34440464
40328,촣넹,-0.636584
40329,눈살,-0.44689974
40330,찌푸려,-0.6106751
40331,우후,-0.47630927
40332,사파리,-0.5745325
40333,쌈밥,-0.59739566
40334,읺앙ㅎ,-0.4073158
40335,불신,-0.33328155
40336,고화질,-0.24190749
40337,어목,-0.04047064
40338,느림보,-0.44141954
40339,뒷배,-0.35928693
40340,으대,-0.48062903
40341,ㅕ오어다옹ㅍ노저너냍ㄷㅌ,-0.5043191
40342,꿀물,-0.41267478
40343,타령,-0.37244877
40344,끕ㄱ,-0.70326835
40345,추해,-0.18301287
40346,퉁겨,-0.44141415
40347,됫을듯하네요,-0.5868551
40348,꼬끄,-0.39963087
40349,드레이,-0.5386944
40350,배낚시,-0.5835674
40351,개헌,-0.3897416
40352,ㅜㅜㅜ너무,-0.53675675
40353,켔네,-0.37124297
40354,똥강아지,-0.2811208
40355,2365890754245885693258488,-0.5720134
40356,오롯,-0.4515798
40357,랗게요,-0.6151914
40358,싱게,-0.5237266
40359,체외,-0.5758747
40360,충격파,-0.54166865
40361,2345,-0.49692482
40362,435,-0.44256723
40363,4325,-0.36525425
40364,52345,-0.42033023
40365,ㅗㅠㅠ,-0.4597008
40366,4657,-0.35711658
40367,ㅓㅜ,-0.4694189
40368,54634,-0.42199406
40369,5234,-0.46856177
40370,52435,-0.51633424
40371,2435,-0.32729807
40372,캐비,-0.26302245
40373,ㅗ옹옹,-0.5168814
40374,퀄러티에요ㅋㅋㅋ,-0.64495206
40375,겸손,-0.25180978
40376,럿의,-0.39082852
40377,둘르,-0.3328582
40378,골프장,-0.29680213
40379,원역,-0.54512227
40380,장신구,-0.25406453
40381,퓸은저렴한데,-0.44481084
40382,프레드,-0.4995502
40383,ㅓ녾,-0.39947549
40384,ㅜ차,-0.44290963
40385,ㅕ개,-0.43019813
40386,얺ㅁ,-0.39714625
40387,ㅍㅍㅋ크ㅗ러애ㅐ눃ㅍ큐매ㅑ오토배ㅓㅌㅎ오어촟,-0.57132155
40388,ㅡ운,-0.28817338
40389,ㅡ생각하고,-0.3721709
40390,어젠,-0.15924177
40391,됫걸이훅이,-0.4034381
40392,제끼,0.012780362
40393,데위,-0.3739518
40394,쨈하려고,-0.36026716
40395,얼음덩어리,-0.3958501
40396,어리둥절,-0.17577809
40397,감옥,-0.40530854
40398,썸머,-0.5775295
40399,목용,-0.3822416
40400,왕고,-0.40593684
40401,럴거,-0.42816204
40402,궁궁,-0.63962203
40403,오클랜드,-0.20241468
40404,루버,-0.5813288
40405,ㅠㅠㅠ후회합니다,-0.45146805
40406,씁씁한날이기도,-0.4793159
40407,부진,-0.45778194
40408,베쯔니,-0.35633785
40409,러링,-0.32232285
40410,날렀,-0.53715414
40411,욊어도,-0.47692415
40412,젔,-0.37532607
40413,어찌해,-0.44246495
40414,오리진,-0.4887096
40415,금해서,-0.3343869
40416,쿳션덧대어,-0.40579566
40417,뱐,-0.47432384
40418,츠다,-0.2830991
40419,ㅡ엄처우오래걸려욯ㅎ그래더,-0.44289398
40420,마찰력,-0.08170854
40421,찬그릇,-0.32103744
40422,기건,-0.3676104
40423,스나다,-0.4540345
40424,뭉특해요,-0.6198593
40425,마성,-0.1843685
40426,청개,-0.37828028
40427,외기,-0.15146731
40428,ㅌㅇㅋ퍼ㅏㅐㅠㅊㄴ노ㅟㅊㅊ,-0.7023519
40429,반고,-0.28453878
40430,셰르파,-0.46765968
40431,고노,-0.5890729
40432,노소,-0.50712824
40433,파생,-0.4261707
40434,격한,-0.31513208
40435,신가봐,-0.33074352
40436,상중,-0.5339974
40437,ㅇㅇ빨리옴,-0.60436165
40438,두개,-0.37183535
40439,픔ㅋ,-0.56549126
40440,씈ㄷ,-0.62600005
40441,ㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㄴㄴㅇㅇ,-0.5908362
40442,도원,-0.3527531
40443,매스틱,-0.3812263
40444,엎질러,-0.42363626
40445,덮일,-0.36398956
40446,ㅍ햐,-0.58976126
40447,봅시다,-0.42407134
40448,스러울지,-0.3895333
40449,른분들은서비스많이주셧든데전없네용ㅠㅠ,-0.3696766
40450,원품,-0.43013003
40451,블렌더,-0.18752743
40452,즌데도,-0.3873735
40453,뿌지직,-0.37255034
40454,ㅍㅠㅠ내구성이,-0.3541729
40455,괨찮은데,-0.343155
40456,뎄더라구요,-0.34511858
40457,황실,-0.56241447
40458,심봉,-0.03762922
40459,킹스,-0.18456307
40460,인나,-0.29781654
40461,사혈,-0.4800891
40462,배냇저고리,-0.5702452
40463,딭ㅅ,-0.42952895
40464,ㅌㅅㄷㅅㄷㄴㅈㅅㅈㅅㄷㄴㄷㄱㄷㅅㄷㅈㅅㄷㄱㅈㅅㅊ,-0.59064764
40465,식량,-0.18855073
40466,찝쩍,-0.40612897
40467,잡친,-0.41102165
40468,칠색,-0.28941676
40469,레노,-0.34376234
40470,각목,-0.14538771
40471,이서,-0.36335114
40472,ㅜ완전,-0.6341079
40473,뺜라요ㅋ,-0.66224915
40474,잡힐듯,-0.60860956
